"CEindex","TotalExpLastQ"
4676,16572.9999
4677,20280.2501
4678,1156.2501
4679,15983.75
4680,14247
4681,10938.8
4682,20036.0501
4683,15770.4
4684,3900.4
4685,4928
4686,14304.4
4687,15798.5501
4688,7205.65
4689,28780.8368
4690,11094.8
4691,33227.95
4692,12607.5
4693,9340.7001
4694,7611.5001
4695,15534.5001
4696,6910.4
4697,23579.7867
4698,7628.5
4699,10504.4998
4700,21069.75
4701,3545.05
4702,22467.6501
4703,8415.8
4704,15797.0001
4705,21038.2498
4706,12563.2499
4707,10837.3499
4708,15837.5
4709,3466.4
4710,5852.5001
4711,37541.2499
4712,10976.1501
4713,10511.7498
4714,4713.9
4715,9471.7501
4716,21339.4001
4717,10076.8
4718,7237.5499
4719,9029.9999
4720,16191.4
4721,3596.25
4722,42262.9367
4723,5778.65
4724,7968.85
4725,4098
4726,2390
4727,10341.3001
4728,20076.7499
4729,2380
4730,12394.9
4731,4796
4732,5527.8
4733,7793.7501
4734,21162.6501
4735,18841.45
4736,51897.9998
4737,23199.65
4738,5469.6499
4739,11758.2502
4740,13204.2499
4741,11419.4501
4742,12346.4999
4743,8161.3
4744,7014.75
4745,8103.75
4746,8103.7501
4747,12804.8
4748,13340.4
4749,9839.3
4750,9691.4
4751,6777.0501
4752,44667.7499
4753,4625.9
4754,16370.7501
4755,13330.5
4756,19370.7
4757,5598.0001
4758,10007.3499
4759,16554.55
4760,11271.8
4761,9769.05
4762,5668.8999
4763,7503.4
4764,44159.5
4765,13573.6
4766,22354.6501
4767,3826
4768,14891.4
4769,1018.5001
4770,1655
4771,21156.0001
4772,11295.25
4773,8728.25
4774,41148.5102
4775,2533.4
4776,15735
4777,12532.4999
4778,2396.4
4779,17033.7499
4780,3272.4
4781,28529.3368
4782,4956.6
4783,8227.5
4784,14320.9
4785,8200.8
4786,4055.7501
4787,2387.9501
4788,5862.2001
4789,11616.4
4790,14785.75
4791,11168.4
4792,26496.7499
4793,1418.7499
4794,10736
4795,10740.0001
4796,9576.4
4797,12655.7001
4798,5742.2998
4799,5722.2
4800,7821.0001
4801,8155.3001
4802,2763.4
4803,15633.5
4804,8723.05
4805,1751
4806,2929
4807,27257.8
4808,56145.0102
4809,9210.25
4810,3724.9001
4811,11502.4002
4812,23580.6367
4813,12229.6499
4814,9506
4815,7665.5
4816,18143.6999
4817,63223.05
4818,18320.5
4819,9055.2001
4820,3180.9
4821,2706.2502
4822,14194
4823,6516.4
4824,6226.95
4825,10410.25
4826,12890.45
4827,11407.75
4828,8987
4829,7090.5
4830,15275.9001
4831,9876.3
4832,3997.8
4833,23720
4834,16215.25
4835,5868.4001
4836,24967.75
4837,10965.2501
4838,22223.7501
4839,29751.2501
4840,6188.4
4841,9126.1
4842,10129.9
4843,9499.2501
4844,12889.4499
4845,14802.3001
4846,14487.5501
4847,6255.75
4848,10692.0499
4849,5892.5
4850,7099.3368
4851,22108.7501
4852,40011.0867
4853,13683.1999
4854,41300.4001
4855,26713.8868
4856,11227.5001
4857,8006.2499
4858,46891.8
4859,10832.7501
4860,20963.5002
4861,7592.5001
4862,159.25
4863,11687.5999
4864,36774.5499
4865,20405.8
4866,9744.8
4867,17987.7498
4868,38330.3869
4869,12280.0501
4870,8470.8999
4871,20772.5
4872,8661.8
4873,11828.4499
4874,10229.4
4875,8678.0001
4876,12020.3501
4877,23517.6733
4878,7792.8
4879,14447.7499
4880,9982.3001
4881,5050.8
4882,6493
4883,5933.9
4884,7854.3999
4885,19965.25
4886,12869.7499
4887,10605.4
4888,19487.8501
4889,11235.4001
4890,7444.7001
4891,15568.75
4892,4380.4
4893,11999.7501
4894,7613.95
4895,14666.9868
4896,7540.75
4897,8965.4999
4898,10185.7499
4899,26313.4
4900,13475.4
4901,18613.3368
4902,5639
4903,30049.3368
4904,35060.8
4905,17055.5001
4906,13126.2501
4907,10792.5
4908,19372.9999
4909,9063.35
4910,19045.7502
4911,10726.9999
4912,12077.3501
4913,8633.8
4914,7527.25
4915,36896.8367
4916,20272.8
4917,17814.2501
4918,7385.2499
4919,2615
4920,4384.3
4921,7368.4
4922,6958
4923,11133.2501
4924,19553.4
4925,16929.2499
4926,5337.2499
4927,7226.4
4928,3976.4
4929,33445.5499
4930,8851.2501
4931,18984
4932,6479.3
4933,10498.75
4934,3854
4935,4303.9
4936,9161.7501
4937,4514.8
4938,4785.4
4939,11044.2501
4940,4647.4
4941,8153.4
4942,20602.2
4943,12281.6499
4944,9292.25
4945,5408.4
4946,10155.6999
4947,14368.4
4948,6458.75
4949,8515.75
4950,17149.75
4951,11722.9001
4952,14452.55
4953,5022.9999
4954,9569.65
4955,9432.8
4956,13016.35
4957,1862
4958,5842
4959,2199.4
4960,22533.1499
4961,6483.4
4962,17245.15
4963,9330.65
4964,6076
4965,4256.2499
4966,22565.25
4967,7148.4001
4968,11517.1501
4969,4641.4
4970,88761.0102
4971,44813.5
4972,6337.4
4973,3284.6499
4974,6499.4
4975,7262.9001
4976,52903.3368
4977,33510.0001
4978,3534
4979,4370
4980,7200.5
4981,2643.9
4982,8467.8
4983,19545.9999
4984,19295
4985,5726
4986,10603.75
4987,17716.9999
4988,15845.7499
4989,10343.4
4990,8726.2499
4991,16219.5
4992,8663.7502
4993,8451.6
4994,15313.7501
4995,10267.2499
4996,17886.3
4997,16447.8
4998,10814.25
4999,20283.25
5000,16633.8
5001,7806.2501
5002,4585.0002
5003,22080.25
5004,41211
5005,18063.4
5006,13614.5999
5007,4358.9
5008,2874
5009,12052.3001
5010,4002
5011,2821.9
5012,19612.3366
5013,4200.3001
5014,4903.1
5015,14361.4501
5016,10668.9499
5017,18106.75
5018,18484.4001
5019,17268.0866
5020,9479.1499
5021,12928.0001
5022,4125.9
5023,4046.8
5024,15916.0501
5025,10658.2502
5026,21017
5027,8155.6
5028,43271.7368
5029,10838.25
5030,8099.2501
5031,5759.4
5032,4506.4
5033,2961
5034,15969.8501
5035,4740.4
5036,9678.3999
5037,4909
5038,12284.2499
5039,1049
5040,21948.5867
5041,5000.25
5042,7448.4
5043,6558.8
5044,7084.5
5045,21614.0002
5046,4315.8
5047,46289.4
5048,22345
5049,11934.0001
5050,10532.8
5051,4591.4999
5052,10816.7499
5053,9432.9001
5054,9142.6001
5055,15766.65
5056,14571.5368
5057,18642.8
5058,15137.2501
5059,10401.0498
5060,13317.7499
5061,23623.55
5062,18001.5001
5063,27056.0868
5064,10031.5001
5065,3614.4
5066,4915
5067,36902.8001
5068,5564.5001
5069,31134.8367
5070,12249.4
5071,11263.7499
5072,10983.4
5073,15485
5074,7659.1501
5075,8975.5001
5076,36613.6367
5077,5443.4
5078,39534.3368
5079,16205.25
5080,16620.3498
5081,10703.3999
5082,18434.2001
5083,1356.3501
5084,11785.3368
5085,32315.25
5086,17068.9
5087,14398.5
5088,5344.25
5089,21663.2501
5090,4361
5091,22962.1733
5092,34512
5093,8687.7501
5094,36143.7501
5095,15702.8001
5096,20749
5097,3488
5098,30362.0001
5099,13591.3501
5100,2785.2501
5101,13175.7501
5102,10483.6001
5103,8366.1499
5104,3453
5105,7164.2501
5106,16146.7001
5107,7892.2501
5108,18226.7501
5109,7334.7499
5110,8103.8
5111,7848.5
5112,3729.35
5113,6139.4
5114,36092.0001
5115,4499.4999
5116,6426.7999
5117,9292.9
5118,22878.4
5119,13974.9
5120,35523.75
5121,15759.2501
5122,4942.4
5123,25139
5124,9126.75
5125,5854.0499
5126,37276.2499
5127,3668.2501
5128,4815.9
5129,57672.0333
5130,7212.0001
5131,19006.9333
5132,812
5133,12292.1665
5134,1300
5135,2305.2667
5136,4570.2667
5137,8997.9
5138,8181.9333
5139,8910.6666
5140,10622.0333
5141,10649.5001
5142,10670.6665
5143,19356.5619
5144,14600.8334
5145,21317.2333
5146,13624.5577
5147,4353.6
5148,9698.9333
5149,38514.8244
5150,8581.3334
5151,3923.1667
5152,5585
5153,6758.6666
5154,6438.3334
5155,10818.3333
5156,3728.3333
5157,48911.5579
5158,1644
5159,5492.6334
5160,8750.8333
5161,16708.0001
5162,8352.8333
5163,7696
5164,2954.6001
5165,42835.2
5166,21872.0489
5167,10959.1667
5168,8166.0001
5169,2659
5170,18619.8913
5171,12415.8333
5172,2343.9333
5173,2965.1667
5174,3706.4333
5175,4590.2667
5176,8186.8334
5177,7027.0001
5178,26683.4245
5179,2570.6667
5180,3143.8334
5181,14812.5
5182,8769.3333
5183,6776.5001
5184,8628.6667
5185,7498.6
5186,1651.6667
5187,8880.8
5188,29228.6667
5189,2750.6667
5190,5098
5191,17159.9333
5192,5343.5
5193,4335.8667
5194,4537.1333
5195,8397.5
5196,3587.2333
5197,2278.3333
5198,11356.0333
5199,3170.8001
5200,20295.1999
5201,38985.6
5202,4419.8333
5203,3732.9333
5204,9861.7999
5205,9163.0334
5206,12127.3333
5207,2507.1666
5208,15678.8667
5209,9894.8666
5210,3329.2334
5211,31597.1667
5212,11906.5
5213,3956.9333
5214,12635.5579
5215,11906.5334
5216,4928.9333
5217,12454.8333
5218,9254.0001
5219,15928.9333
5220,5872.8334
5221,30650.8912
5222,8381.1667
5223,35460.6999
5224,8767.9999
5225,13483.4333
5226,5207.2667
5227,2440.7334
5228,7138.3334
5229,30822.8912
5230,17846.8912
5231,12160.5579
5232,14296.2244
5233,4334.1667
5234,12348.8334
5235,9478
5236,12128.5
5237,8316.2
5238,13958.4334
5239,4931.1667
5240,11110.4999
5241,8549.0001
5242,3915.8667
5243,2027
5244,3991.6
5245,6527.8667
5246,24901.5
5247,2279.0001
5248,11269.2667
5249,18941.2667
5250,4781.5333
5251,3613.8333
5252,12632.3333
5253,1779.1667
5254,1526.9333
5255,13799.9001
5256,9065.5
5257,1507.3333
5258,2232.4999
5259,5786.9001
5260,14734.8333
5261,9305.1666
5262,13731.7667
5263,15076.2667
5264,4073.1001
5265,9536.8334
5266,12623
5267,29012.6666
5268,3340.9333
5269,4812
5270,8512.8667
5271,2216.6
5272,9368.0577
5273,5200.5
5274,17236.5578
5275,4320.1
5276,4009.2334
5277,5502.2
5278,5478.5333
5279,18833.8333
5280,15179.5579
5281,13395.2246
5282,9529.1667
5283,18432.1666
5284,8800.3333
5285,8937.2001
5286,8619.2333
5287,30206.6666
5288,8027
5289,11421.3333
5290,11565.8
5291,5104.6667
5292,2365.6
5293,5466.1666
5294,4427.2667
5295,10048.6667
5296,4254.2667
5297,3313.6
5298,22272.2
5299,14039.6
5300,45721.2001
5301,4151.6999
5302,6662.9334
5303,4294.8667
5304,2441.6
5305,5928.6667
5306,7194.4666
5307,12126.1667
5308,14311.8912
5309,6822.2667
5310,4662.5
5311,4854.5001
5312,1466.5666
5313,4272.6001
5314,6191.6666
5315,4140.5333
5316,13028.4999
5317,9503.8334
5318,1876.0667
5319,4809.5333
5320,7508.5
5321,9922.3333
5322,5893.6333
5323,7226.2667
5324,13658.9999
5325,2512.4667
5326,4542.7667
5327,6332.8667
5328,3296.6667
5329,9771.3333
5330,9235.0334
5331,10961.9999
5332,7090.6
5333,13962.5667
5334,5264.9
5335,10092.8333
5336,6035.8334
5337,50684.4333
5338,4811.3333
5339,60612.6667
5340,15445.8666
5341,7012.5001
5342,56000.2667
5343,12959
5344,21535.8333
5345,58534.6667
5346,9669.4666
5347,46313.0001
5348,14574.3333
5349,4346.1333
5350,7698.0334
5351,21770.6667
5352,3965.2667
5353,4787.1667
5354,57863.8999
5355,5902.9333
5356,11374.5
5357,48960.0667
5358,8533.5667
5359,11960.0001
5360,4804.8667
5361,45100.0001
5362,41940.2911
5363,15881.6577
5364,8501.1
5365,7601
5366,16598.6667
5367,3414.2667
5368,6349.5333
5369,8109.2333
5370,4221.7666
5371,10110.2001
5372,30196.9333
5373,8481.7911
5374,9648.1667
5375,3516.9333
5376,5129.0667
5377,1039.5001
5378,8814.3334
5379,4586.1667
5380,9931.8333
5381,3954.9333
5382,4094.8334
5383,5464.3667
5384,2919.6667
5385,19326.1667
5386,3991.7666
5387,10560.6667
5388,11019.1668
5389,6534.1
5390,86392.8667
5391,6821.3333
5392,6827.5001
5393,2525.2667
5394,3061.3333
5395,5323.0001
5396,3965.3333
5397,4530.2667
5398,7878.5333
5399,4590.6667
5400,2014.9333
5401,1509.4666
5402,8798.1667
5403,7052.0001
5404,6640.0001
5405,4764.6666
5406,22425.5579
5407,1577.3333
5408,2693.3333
5409,23306.9001
5410,12878.3334
5411,5649.9333
5412,4381.3333
5413,2734.6999
5414,25161.4911
5415,3928.1667
5416,5251.6667
5417,6032.9666
5418,7113.4999
5419,55492.8801
5420,4553.5
5421,12131.4334
5422,3154.8667
5423,2292.7
5424,4703.8334
5425,6995.0001
5426,12522.0001
5427,10851.2334
5428,6380.0001
5429,2180.6667
5430,2129.4001
5431,8169.6667
5432,24837.1667
5433,2444.8667
5434,3075.1667
5435,4682.7
5436,5764.1667
5437,830.3333
5438,3186.9999
5439,17822.4999
5440,29706.4489
5441,18608.9244
5442,1689.5001
5443,6127.8334
5444,20639.5333
5445,35430.9334
5446,3920.5666
5447,12111.3667
5448,535.8333
5449,10367.5001
5450,6021.1667
5451,2349.6667
5452,6254.1667
5453,10498.3334
5454,5001.8334
5455,12148.3245
5456,6093.7667
5457,2392.9333
5458,11831.1666
5459,1363.0334
5460,7635.1667
5461,6844.0001
5462,14093
5463,23190.1667
5464,10243.5001
5465,22034.2
5466,9096.8
5467,8350.3333
5468,3823.1667
5469,16225.8333
5470,4308.8667
5471,10468.6667
5472,2504.6667
5473,5811.6
5474,27242.6667
5475,2450
5476,1792.1334
5477,11635.5667
5478,8883.2
5479,2025.6667
5480,4653.6667
5481,9833.5333
5482,12337.6001
5483,4271
5484,4673.8333
5485,11473.0001
5486,10379.3666
5487,7504.1334
5488,11628.1667
5489,27843.8334
5490,2042.3333
5491,13753.8001
5492,3714.7
5493,11603.7245
5494,24089.6667
5495,4357.2667
5496,8383.6
5497,9615.6
5498,10722.8667
5499,10698.8333
5500,9816.5333
5501,5177.8667
5502,2242.2667
5503,2469
5504,22195.5912
5505,26487.1155
5506,16765.8333
5507,4317.0001
5508,6205.9333
5509,4801.6333
5510,4946.1667
5511,3486.6667
5512,3822.3
5513,16038.1667
5514,8640.4333
5515,5198.1667
5516,3557.2333
5517,10675.5
5518,5480.5
5519,6942.2667
5520,3493.6667
5521,11017.1667
5522,8214.6667
5523,10681.9
5524,13889.1666
5525,11204.8333
5526,234.6667
5527,12236.8912
5528,14703.0666
5529,4490.7667
5530,6577.1666
5531,6860.4999
5532,2837.9333
5533,9452.6667
5534,14862.9999
5535,4560.6667
5536,6699.3334
5537,10580.3333
5538,3976.0334
5539,3562.8334
5540,40711.8333
5541,6168.8333
5542,9425.5001
5543,7009.5667
5544,15986.0667
5545,8032.9333
5546,2695.2667
5547,12311.0579
5548,3734.5999
5549,3434
5550,11084.2
5551,6051.2667
5552,8732.1668
5553,4923
5554,12539
5555,7548.5333
5556,8731.1667
5557,9679.6665
5558,10254.3333
5559,19300.1667
5560,7394.4999
5561,2376
5562,4318.0667
5563,5051.5333
5564,4766.6
5565,22447.5577
5566,9566.6667
5567,6589.6668
5568,3571.8666
5569,1036.4667
5570,9139.3333
5571,4696.3333
5572,3595.6667
5573,18168.3333
5574,13257.5
5575,13360.4999
5576,3700.7667
5577,13362.8334
5578,2565
5579,3458.6
5580,7094.1999
5581,3365.5
5582,6524.8667
5583,4275.2667
5584,4696.5
5585,4466.2667
5586,5062.6001
5587,2400.1667
5588,6499.8912
5589,8708.9666
5590,9682.6666
5591,7034.0001
5592,3772.5333
5593,7609.5578
5594,6667.7334
5595,13994.3667
5596,17907.9333
5597,2532.3333
5598,5209.0999
5599,31632.0577
5600,16665.3333
5601,5384.2667
5602,8718.2667
5603,30964.0912
5604,14727.8333
5605,5478.9333
5606,9673
5607,612
5608,9765.1001
5609,19840.1667
5610,11560.5667
5611,8230.7667
5612,6687.5334
5613,2861
5614,4055.6667
5615,13816.1667
5616,5405.3333
5617,7505.3333
5618,6099.5
5619,1931.1666
5620,8715.9334
5621,303.3333
5622,9203.5579
5623,5960.8999
5624,23219.8911
5625,3323
5626,4389.5666
5627,14312.3333
5628,11686.9333
5629,8247.3334
5630,3777.9001
5631,20232.5578
5632,10103.7245
5633,1601.3334
5634,3151.5666
5635,8850.3333
5636,5508
5637,15878.5
5638,1371.3333
5639,10400.4999
5640,6917.0001
5641,14768.1334
5642,5708.3333
5643,9550.6666
5644,11685.4999
5645,9996.1667
5646,6138.8333
5647,6764.3667
5648,3958.9333
5649,6520.9332
5650,12346.9333
5651,6688.3333
5652,6500.8667
5653,7996
5654,8975.2667
5655,9008.5333
5656,53708.6667
5657,5399.5333
5658,13978.3912
5659,3460.2667
5660,11024.8667
5661,5030.5001
5662,3667.2333
5663,3749.2333
5664,2934.6667
5665,4836.55
5666,2880.9167
5667,3235.75
5668,5264.1167
5669,3807.55
5670,2738.1667
5671,3477.9667
5672,1896.8
5673,3881.1333
5674,4787.25
5675,3459.8667
5676,2633.4667
5677,2083.8
5678,2651.3333
5679,3439.0834
5680,1906
5681,10407.5
5682,538
5683,6270.2667
5684,938.4667
5685,11333.4456
5686,3049.5
5687,3197.6
5688,1581.5
5689,5010
5690,2223.5
5691,6295.9
5692,8517.7789
5693,11481.6123
5694,5120.8
5695,5816.8
5696,2899.3334
5697,2388.25
5698,1488.3334
5699,824.9667
5700,8567.2334
5701,1517.4666
5702,5918.3622
5703,3801.6333
5704,2650.2667
5705,4195
5706,7626.75
5707,2580.5833
5708,3690.0833
5709,2917.5
5710,4262.3666
5711,6606.1123
5712,1516.6
5713,6473.5834
5714,3229.8
5715,3062.2166
5716,2518.7167
5717,2842.25
5718,2717.6667
5719,2314.1833
5720,2325.6833
5721,4931.8
5722,2609.2666
5723,1789.4667
5724,2360.6667
5725,19620.5167
5726,2278.5
5727,1218.3333
5728,4615.7833
5729,4724.95
5730,4945.5833
5731,7667.7501
5732,2553.6
5733,3068.55
5734,5046
5735,2055.8333
5736,3776.9167
5737,2463.3167
5738,8337.3833
5739,2295.7667
5740,948.3333
5741,1191.8
5742,1198.3333
5743,2968.7501
5744,6060.9167
5745,1293.8
5746,3516.6
5747,14028.25
5748,18395.05
5749,4340.85
5750,3582.25
5751,6768.85
5752,2861.9167
5753,4115.5
5754,6865.4833
5755,2247.4167
5756,2534.25
5757,5337.3333
5758,5616.0667
5759,19459.95
5760,2381.75
5761,5271.5956
5762,5115.5833
5763,1745.0833
5764,1564.25
5765,4860.3333
5766,3029.6334
5767,1835.6667
5768,3218.9333
5769,2252.1333
5770,5454.3334
5771,5348.4167
5772,9624.0166
5773,2097.8334
5774,11998.0834
5775,15381.2667
5776,3945.8333
5777,3305.3333
5778,2219.8
5779,1337.3333
5780,2194.4166
5781,1904.4167
5782,3989.4167
5783,370
5784,2668.9333
5785,4585.4834
5786,1303.15
5787,1245.95
5788,4160.7333
5789,1893.4334
5790,3324.45
5791,1214.9333
5792,6650.5834
5793,1668.25
5794,5183.4167
5795,866.6667
5796,4144.3
5797,1141.1667
5798,3334.25
5799,2085.7333
5800,2272.6
5801,3593.3333
5802,1846.8333
5803,4974
5804,1586.4667
5805,8217.4166
5806,16818.45
5807,4955.6834
5808,13782.9166
5809,1525
5810,1193.3834
5811,9418.1123
5812,6841.45
5813,1228.2333
5814,344.8333
5815,6028.7166
5816,3658.7667
5817,2432.55
5818,1010.3333
5819,3053.8333
5820,5264.4667
5821,3054.3
5822,4076.6
5823,2896.4667
5824,1689.0667
5825,10519.5001
5826,1605
5827,4798
5828,2436.8333
5829,3016.25
5830,8267.5834
5831,1179.35
5832,4320.5001
5833,7981.779
5834,1860.4667
5835,2764.2
5836,30009.0834
5837,2859.9333
5838,4012.3166
5839,2874.6667
5840,22355.25
5841,1158.3333
5842,4690.3333
5843,1047.6
5844,8914.6667
5845,5329.5
5846,3139.1667
5847,3107.4667
5848,1526
5849,2416
5850,691.6667
5851,6236.25
5852,6247.3333
5853,1704.5834
5854,3829.8833
5855,1963.0833
5856,10152.7789
5857,5952.5
5858,5239.5
5859,4958.25
5860,1793.5833
5861,1579
5862,3989.15
5863,5953.7289
5864,3375.3833
5865,119735.9123
5866,3347.35
5867,5249.2
5868,12093
5869,2552.0333
5870,5980.7501
5871,3692.8834
5872,1655.9667
5873,597.25
5874,4773
5875,10540.4167
5876,5328.75
5877,6206.4167
5878,11257.05
5879,3910.4167
5880,12025.9333
5881,4004.5833
5882,6521.5834
5883,2672.45
5884,4444.3334
5885,4439.8499
5886,4027.5
5887,2772.5
5888,2783.2833
5889,3290.6667
5890,2885.9167
5891,5903.8334
5892,3720.5833
5893,1601.8
5894,1061.5167
5895,654.1667
5896,2120.0667
5897,2025.4167
5898,43123.4455
5899,2300.6333
5900,2738.4667
5901,3226.6667
5902,2116.7167
5903,3618.9167
5904,11216.3334
5905,10223.3
5906,2775.6667
5907,2826.25
5908,645.8
5909,5778.8667
5910,1390.4667
5911,180.5834
5912,4737.0667
5913,2255
5914,3131.4456
5915,1375.1834
5916,1804.6667
5917,2032.5
5918,3450.1667
5919,4613.2667
5920,3896.95
5921,2093.1
5922,1901.9667
5923,1814.15
5924,4353.6
5925,3296.25
5926,3014.6667
5927,1324.75
5928,1125.3333
5929,1702.75
5930,10356.25
5931,9362.4167
5932,6836.2334
5933,1591.55
5934,2493.9333
5935,11437.4167
5936,1657.55
5937,2564.6333
5938,6977.1789
5939,8109.05
5940,7719.3334
5941,8928.25
5942,1725.1333
5943,2215.4167
5944,5566.0456
5945,3549.0167
5946,8625.0833
5947,5808.5834
5948,429.5833
5949,3303.9167
5950,1585.4667
5951,2373.05
5952,4313.0834
5953,1263.8
5954,1176.9667
5955,6423.5
5956,2721.8833
5957,6133.0833
5958,2375.8
5959,3841.1333
5960,4348.7333
5961,3719.7167
5962,3241.4667
5963,34564.6
5964,10432.8333
5965,1970.6667
5966,2123.6667
5967,1380.75
5968,627.75
5969,3204
5970,2134.2667
5971,4278.25
5972,1605.25
5973,1032.5167
5974,2040.05
5975,9214.1123
5976,5683.2667
5977,2421.8334
5978,4857.1667
5979,3662.1333
5980,9428.6166
5981,1220.75
5982,3057.1333
5983,2239.4
5984,2338.0834
5985,1553.8
5986,1355.3333
5987,584.8666
5988,3493.0456
5989,1916.6167
5990,3558.9834
5991,1359.9333
5992,4785.8334
5993,1580.1333
5994,7847.6167
5995,4704.0122
5996,11339.3455
5997,2601.7833
5998,1592.6
5999,3208.3667
6000,3314.1167
6001,4787.5833
6002,2074.9334
6003,3627.7167
6004,2940.2333
6005,9666.6333
6006,1819.2667
6007,3729.1667
6008,2223.4667
6009,1791.9167
6010,5889.5
6011,2360.6
6012,1810.8
6013,10315.3334
6014,1806.5833
6015,8885.6667
6016,888
6017,1019.1333
6018,4093.6956
6019,2109.4667
6020,4633.75
6021,7812.1622
6022,4316.7333
6023,2978.6667
6024,5970.7333
6025,2150.75
6026,2951.5834
6027,2324.8
6028,1349.1666
6029,5193.95
6030,3967.0833
6031,1764.4667
6032,3713.1834
6033,1393.8
6034,2972.1333
6035,20895.0166
6036,2571.4667
6037,2422.25
6038,2318.0667
6039,2164.9167
6040,1167.4167
6041,3363.8
6042,3914.4166
6043,3393.6667
6044,1968.85
6045,2465.3334
6046,32006.4499
6047,1507.9333
6048,3521.1333
6049,25839.9456
6050,8722.9167
6051,5320.7667
6052,1423.1333
6053,1737.1333
6054,2856
6055,4559.5333
6056,7209.75
6057,3153.5667
6058,4964.2667
6059,43487.7789
6060,5382.2667
6061,5303.8333
6062,9602.25
6063,586.6667
6064,3847.8333
6065,1464.4667
6066,1420.8
6067,9205.1667
6068,9096.25
6069,8254.2167
6070,3790.0334
6071,818
6072,4264.0834
6073,3478.55
6074,2664.2667
6075,1767.7167
6076,10311.6667
6077,2237.4667
6078,3994.5834
6079,1621.6667
6080,3037.05
6081,7134.3167
6082,1494.1667
6083,12780.2167
6084,2552
6085,1132
6086,6214.2667
6087,1385.9
6088,8289.3622
6089,977.4667
6090,7971.3333
6091,31702.7857
6092,7787.7789
6093,17703.9833
6094,10514.7166
6095,2477.25
6096,1827.4166
6097,3460.9167
6098,3721.5666
6099,3106.3333
6100,1262.8334
6101,8571.5289
6102,2951.4167
6103,2845.6667
6104,15954.5
6105,4431.7167
6106,11129.3333
6107,5368
6108,2060.5833
6109,387.0833
6110,4809.1334
6111,6758.9166
6112,1961.2667
6113,1525
6114,2790.4667
6115,834
6116,3716.1123
6117,3198.4667
6118,599.8
6119,3190.3334
6120,3839.1333
6121,3749.4667
6122,837.3333
6123,900.6333
6124,8551.15
6125,3714.9166
6126,3437.4667
6127,5399.5166
6128,2668.6333
6129,1994.8
6130,7850.5833
6131,6620.4166
6132,1990.1833
6133,5537.4167
6134,2828.25
6135,1162.35
6136,3383.8333
6137,3323.4167
6138,4655.9333
6139,3842.1334
6140,4460.2167
6141,4493.3333
6142,5031.6334
6143,2475
6144,2682
6145,30380.6834
6146,1834.4333
6147,463.3333
6148,4675.1956
6149,3107.75
6150,1710.9667
6151,1804.6667
6152,3793.9
6153,5281.9167
6154,1598.4167
6155,5587.3167
6156,1895.4167
6157,4083.3
6158,1465.1333
6159,1448.1667
6160,6226.1333
6161,5935.5167
6162,12080.9456
6163,1357
6164,2671.2667
6165,25744.0833
6166,1648.8
6167,3183.3333
6168,4544.6667
6169,4293.4167
6170,1595.1333
6171,1590.2667
6172,3055.4167
6173,838.9667
6174,5673.9666
6175,6450.0833
6176,1874
6177,2087.1333
6178,3940.5167
6179,2661.8
6180,915.6667
6181,3146.2456
6182,5201.8333
6183,4940.1333
6184,5936.4167
6185,3552.3
6186,4013.0167
6187,11027.35
6188,4750.55
6189,2530.6
6190,3020.5667
6191,1933.3333
6192,9872.7333
6193,2951.6
6194,2354.6
6195,5253.0833
6196,3735.3666
6197,1264
6198,4510.8
6199,4752.5833
6200,8035.5
6201,3589.6834
6202,3433.8
6203,4837.9667
6204,7784.6
6205,4040.8834
6206,3368.85
6207,3268.95
6208,1466.1333
